,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
59,2024-05-06T12:00:00Z,13.9,1017.7,60.7,13.9,13.3,0.0
60,2024-05-06T18:00:00Z,13.6,1017.4,72.3,13.6,8.7,0.0
61,2024-05-07T00:00:00Z,8.8,1019.6,76.0,9.8,6.8,0.0
62,2024-05-07T06:00:00Z,9.8,1021.4,77.0,16.4,9.8,0.0
63,2024-05-07T12:00:00Z,16.4,1020.5,53.9,16.4,13.2,0.0
64,2024-05-07T18:00:00Z,13.2,1020.2,60.7,13.2,7.7,0.0
65,2024-05-08T00:00:00Z,7.7,1023.0,75.3,10.0,6.0,0.0
66,2024-05-08T06:00:00Z,10.0,1023.9,84.5,13.4,10.0,0.0
67,2024-05-08T12:00:00Z,13.4,1021.9,49.9,13.4,12.2,0.0
68,2024-05-08T18:00:00Z,12.4,1021.7,76.2,12.4,7.8,0.0
69,2024-05-09T00:00:00Z,7.9,1021.4,86.3,9.0,6.3,0.0
70,2024-05-09T06:00:00Z,9.0,1023.9,81.0,14.0,9.0,0.0
71,2024-05-09T12:00:00Z,14.0,1023.3,59.9,14.0,11.7,0.0
72,2024-05-09T18:00:00Z,11.9,1023.9,66.2,11.9,7.3,0.0
73,2024-05-10T00:00:00Z,7.6,1024.5,71.3,8.8,5.6,0.0
74,2024-05-10T06:00:00Z,8.8,1024.3,66.3,15.2,8.8,0.0
75,2024-05-10T12:00:00Z,15.2,1021.4,50.3,15.2,12.8,0.0
76,2024-05-10T18:00:00Z,12.9,1021.1,56.2,12.9,7.3,0.0
77,2024-05-11T00:00:00Z,7.4,1021.1,72.8,9.7,5.5,0.0
78,2024-05-11T06:00:00Z,9.7,1021.4,65.1,14.1,9.7,0.0
79,2024-05-11T12:00:00Z,14.1,1019.9,41.9,14.1,12.5,0.0
80,2024-05-11T18:00:00Z,12.7,1018.9,62.7,12.7,7.6,0.0
81,2024-05-12T00:00:00Z,7.7,1020.8,71.1,10.4,6.7,0.0
82,2024-05-12T06:00:00Z,10.4,1021.9,78.3,,,
